timestamp,pair,position,leverage,confidence,pnl,is_win,cumulative_pnl,equity,peak,drawdown,return
2025-03-06 16:39:26,LINK/USD,short,39.4,0.629,275.03,True,10712.17,20712.17,20712.17,0.0,0.027502999999999996
2025-03-07 16:39:26,LINK/USD,long,48.0,0.8609,202.75,True,10914.92,20914.92,20914.92,0.0,0.020275
2025-03-08 16:39:26,LINK/USD,long,50.6,0.6545,264.9,True,11179.82,21179.82,21179.82,0.0,0.026489999999999996
2025-03-09 16:39:26,LINK/USD,long,47.9,0.6831,374.03,True,11553.85,21553.85,21553.85,0.0,0.037403
2025-03-10 16:39:26,LINK/USD,short,52.5,0.8527,275.55,True,11829.4,21829.4,21829.4,0.0,0.027555
2025-03-11 16:39:26,LINK/USD,long,47.0,0.637,230.83,True,12060.23,22060.23,22060.23,0.0,0.023083000000000003
2025-03-12 16:39:26,LINK/USD,long,42.1,0.702,249.98,True,12310.22,22310.22,22310.22,0.0,0.024998
2025-03-13 16:39:26,LINK/USD,long,37.9,0.626,193.26,True,12503.48,22503.48,22503.48,0.0,0.019326
2025-03-14 16:39:26,LINK/USD,long,52.2,0.8276,264.63,True,12768.11,22768.11,22768.11,0.0,0.026463
2025-03-15 16:39:26,LINK/USD,long,49.9,0.6448,178.29,True,12946.4,22946.4,22946.4,0.0,0.017828999999999998
2025-03-16 16:39:26,LINK/USD,short,51.6,0.78,175.92,True,13122.32,23122.32,23122.32,0.0,0.017592
2025-03-17 16:39:26,LINK/USD,short,45.2,0.706,302.37,True,13424.7,23424.7,23424.7,0.0,0.030237
2025-03-18 16:39:26,LINK/USD,long,44.2,0.6845,304.63,True,13729.33,23729.33,23729.33,0.0,0.030463
2025-03-19 16:39:26,LINK/USD,long,53.0,0.7063,318.18,True,14047.51,24047.510000000002,24047.510000000002,0.0,0.031818
2025-03-20 16:39:26,LINK/USD,long,49.0,0.8363,231.55,True,14279.06,24279.059999999998,24279.059999999998,0.0,0.023155000000000002
2025-03-21 16:39:26,LINK/USD,long,51.1,0.9159,258.83,True,14537.89,24537.89,24537.89,0.0,0.025883
2025-03-22 16:39:26,LINK/USD,long,54.9,0.8609,241.3,True,14779.19,24779.190000000002,24779.190000000002,0.0,0.024130000000000002
2025-03-23 16:39:26,LINK/USD,long,61.4,0.8849,358.76,True,15137.96,25137.96,25137.96,0.0,0.035876
2025-03-24 16:39:26,LINK/USD,long,58.9,0.8371,272.23,True,15410.18,25410.18,25410.18,0.0,0.027223
2025-03-25 16:39:26,LINK/USD,short,60.7,0.8489,372.88,True,15783.07,25783.07,25783.07,0.0,0.037288
2025-03-26 16:39:26,LINK/USD,long,57.3,0.9325,176.11,True,15959.18,25959.18,25959.18,0.0,0.017611
2025-03-27 16:39:26,LINK/USD,short,47.6,0.6618,-155.17,False,15804.0,25804.0,25959.18,-0.005977846757871407,-0.015517
2025-03-28 16:39:26,LINK/USD,short,48.0,0.6203,331.56,True,16135.56,26135.559999999998,26135.559999999998,0.0,0.033156
2025-03-29 16:39:26,LINK/USD,long,48.8,0.7113,366.43,True,16501.99,26501.99,26501.99,0.0,0.036643
2025-03-30 16:39:26,LINK/USD,long,50.0,0.9105,327.0,True,16828.98,26828.98,26828.98,0.0,0.0327
2025-03-31 16:39:26,LINK/USD,short,56.1,0.8775,323.33,True,17152.31,27152.31,27152.31,0.0,0.032333
2025-04-01 16:39:26,LINK/USD,long,47.7,0.7741,265.6,True,17417.91,27417.91,27417.91,0.0,0.026560000000000004
2025-04-02 16:39:26,LINK/USD,long,45.7,0.6709,196.72,True,17614.63,27614.63,27614.63,0.0,0.019672
2025-04-03 16:39:26,LINK/USD,short,51.6,0.8976,312.7,True,17927.33,27927.33,27927.33,0.0,0.03127
2025-04-04 16:39:26,LINK/USD,short,63.1,0.8569,228.64,True,18155.97,28155.97,28155.97,0.0,0.022864
2025-04-05 16:39:26,LINK/USD,long,37.6,0.6501,357.09,True,18513.06,28513.06,28513.06,0.0,0.035709
2025-04-06 16:39:26,LINK/USD,long,67.6,0.91,368.64,True,18881.7,28881.7,28881.7,0.0,0.036864
2025-04-07 16:39:26,LINK/USD,long,44.0,0.6431,184.61,True,19066.31,29066.31,29066.31,0.0,0.018461
2025-04-08 16:39:26,LINK/USD,long,62.1,0.8306,223.52,True,19289.83,29289.83,29289.83,0.0,0.022352
2025-04-09 16:39:26,LINK/USD,long,52.5,0.855,360.33,True,19650.16,29650.16,29650.16,0.0,0.036032999999999996
2025-04-10 16:39:26,LINK/USD,long,60.3,0.8099,202.56,True,19852.72,29852.72,29852.72,0.0,0.020256
2025-04-11 16:39:26,LINK/USD,long,49.0,0.7555,368.37,True,20221.09,30221.09,30221.09,0.0,0.036837
2025-04-12 16:39:26,LINK/USD,short,46.6,0.7672,232.81,True,20453.9,30453.9,30453.9,0.0,0.023281
2025-04-13 16:39:26,LINK/USD,long,45.4,0.745,284.99,True,20738.89,30738.89,30738.89,0.0,0.028499
2025-04-14 16:39:26,LINK/USD,long,60.9,0.846,194.2,True,20933.09,30933.09,30933.09,0.0,0.01942
2025-04-15 16:39:26,LINK/USD,long,63.8,0.8416,-200.87,False,20732.22,30732.22,30933.09,-0.006493693323234083,-0.020087
2025-04-16 16:39:26,LINK/USD,long,41.2,0.6967,304.31,True,21036.52,31036.52,31036.52,0.0,0.030431
