timestamp,pair,position,leverage,confidence,pnl,is_win,cumulative_pnl,equity,peak,drawdown,return
2025-03-15 02:07:26,MATIC/USD,long,42.7,0.6213,260.0,True,12325.95,22325.95,22325.95,0.0,0.026
2025-03-16 02:07:26,MATIC/USD,long,40.3,0.6632,327.83,True,12653.79,22653.79,22653.79,0.0,0.032783
2025-03-17 02:07:26,MATIC/USD,long,51.4,0.7144,179.73,True,12833.52,22833.52,22833.52,0.0,0.017973
2025-03-18 02:07:26,MATIC/USD,long,45.0,0.7453,-177.98,False,12655.54,22655.54,22833.52,-0.007794680802609478,-0.017797999999999998
2025-03-19 02:07:26,MATIC/USD,short,51.7,0.8295,279.1,True,12934.64,22934.64,22934.64,0.0,0.02791
2025-03-20 02:07:26,MATIC/USD,short,68.2,0.9393,180.12,True,13114.75,23114.75,23114.75,0.0,0.018012
2025-03-21 02:07:26,MATIC/USD,long,60.8,0.849,292.18,True,13406.93,23406.93,23406.93,0.0,0.029218
2025-03-22 02:07:26,MATIC/USD,short,53.0,0.8428,255.76,True,13662.68,23662.68,23662.68,0.0,0.025575999999999998
2025-03-23 02:07:26,MATIC/USD,long,47.1,0.6682,205.4,True,13868.09,23868.09,23868.09,0.0,0.02054
2025-03-24 02:07:26,MATIC/USD,short,51.9,0.9331,167.57,True,14035.66,24035.66,24035.66,0.0,0.016756999999999998
2025-03-25 02:07:26,MATIC/USD,long,63.7,0.8702,173.21,True,14208.87,24208.870000000003,24208.870000000003,0.0,0.017321
2025-03-26 02:07:26,MATIC/USD,long,65.0,0.9248,227.83,True,14436.7,24436.7,24436.7,0.0,0.022783
2025-03-27 02:07:26,MATIC/USD,short,54.1,0.861,307.85,True,14744.55,24744.55,24744.55,0.0,0.030785000000000003
2025-03-28 02:07:26,MATIC/USD,short,56.3,0.7602,185.8,True,14930.35,24930.35,24930.35,0.0,0.018580000000000003
2025-03-29 02:07:26,MATIC/USD,long,44.1,0.6074,172.37,True,15102.72,25102.72,25102.72,0.0,0.017237
2025-03-30 02:07:26,MATIC/USD,long,53.7,0.7984,-158.8,False,14943.92,24943.92,25102.72,-0.006326007699564147,-0.015880000000000002
2025-03-31 02:07:26,MATIC/USD,long,52.0,0.9359,289.19,True,15233.11,25233.11,25233.11,0.0,0.028919
2025-04-01 02:07:26,MATIC/USD,long,45.6,0.7183,180.1,True,15413.21,25413.21,25413.21,0.0,0.018009999999999998
2025-04-02 02:07:26,MATIC/USD,long,38.6,0.6651,163.58,True,15576.79,25576.79,25576.79,0.0,0.016358
2025-04-03 02:07:26,MATIC/USD,short,50.1,0.6743,267.51,True,15844.31,25844.309999999998,25844.309999999998,0.0,0.026751
2025-04-04 02:07:26,MATIC/USD,long,46.7,0.7667,257.4,True,16101.71,26101.71,26101.71,0.0,0.02574
2025-04-05 02:07:26,MATIC/USD,long,35.7,0.6061,-180.74,False,15920.96,25920.96,26101.71,-0.0069248336603234045,-0.018074
2025-04-06 02:07:26,MATIC/USD,long,48.9,0.7041,326.85,True,16247.82,26247.82,26247.82,0.0,0.032685000000000006
2025-04-07 02:07:26,MATIC/USD,long,58.2,0.9009,306.3,True,16554.12,26554.12,26554.12,0.0,0.03063
2025-04-08 02:07:26,MATIC/USD,short,52.5,0.7113,215.24,True,16769.35,26769.35,26769.35,0.0,0.021524
2025-04-09 02:07:26,MATIC/USD,short,55.0,0.7891,172.05,True,16941.4,26941.4,26941.4,0.0,0.017205
2025-04-10 02:07:26,MATIC/USD,long,46.8,0.8514,286.47,True,17227.87,27227.87,27227.87,0.0,0.028647000000000002
2025-04-11 02:07:26,MATIC/USD,short,64.3,0.9292,299.75,True,17527.62,27527.62,27527.62,0.0,0.029975
2025-04-12 02:07:26,MATIC/USD,long,63.5,0.8951,195.9,True,17723.52,27723.52,27723.52,0.0,0.01959
2025-04-13 02:07:26,MATIC/USD,long,53.0,0.8737,202.45,True,17925.98,27925.98,27925.98,0.0,0.020245
2025-04-14 02:07:26,MATIC/USD,long,59.4,0.8188,204.75,True,18130.72,28130.72,28130.72,0.0,0.020475
2025-04-15 02:07:26,MATIC/USD,long,40.1,0.601,178.15,True,18308.87,28308.87,28308.87,0.0,0.017815
2025-04-16 02:07:26,MATIC/USD,long,42.9,0.6298,197.97,True,18506.84,28506.84,28506.84,0.0,0.019797
