timestamp,pair,position,leverage,confidence,pnl,is_win,cumulative_pnl,equity,peak,drawdown,return
2025-02-20 16:39:26,AVAX/USD,long,47.1,0.6108,455.48,True,17868.57,27868.57,27868.57,0.0,0.045548000000000005
2025-02-21 16:39:26,AVAX/USD,short,61.0,0.9347,383.69,True,18252.25,28252.25,28252.25,0.0,0.038369
2025-02-22 16:39:26,AVAX/USD,long,67.7,0.9018,342.84,True,18595.1,28595.1,28595.1,0.0,0.034283999999999995
2025-02-23 16:39:26,AVAX/USD,short,49.0,0.6461,522.68,True,19117.78,29117.78,29117.78,0.0,0.052267999999999995
2025-02-24 16:39:26,AVAX/USD,short,36.6,0.6328,574.24,True,19692.02,29692.02,29692.02,0.0,0.057424
2025-02-25 16:39:26,AVAX/USD,short,52.0,0.8136,543.62,True,20235.63,30235.63,30235.63,0.0,0.054362
2025-02-26 16:39:26,AVAX/USD,long,41.8,0.6928,529.32,True,20764.95,30764.95,30764.95,0.0,0.05293200000000001
2025-02-27 16:39:26,AVAX/USD,long,55.7,0.9141,500.72,True,21265.67,31265.67,31265.67,0.0,0.050072000000000005
2025-02-28 16:39:26,AVAX/USD,short,38.2,0.6667,485.85,True,21751.52,31751.52,31751.52,0.0,0.048585
2025-03-01 16:39:26,AVAX/USD,long,51.9,0.8606,458.69,True,22210.21,32210.21,32210.21,0.0,0.045869
2025-03-02 16:39:26,AVAX/USD,short,45.4,0.7767,524.11,True,22734.32,32734.32,32734.32,0.0,0.052411
2025-03-03 16:39:26,AVAX/USD,long,58.2,0.7608,592.6,True,23326.92,33326.92,33326.92,0.0,0.05926
2025-03-04 16:39:26,AVAX/USD,short,37.4,0.6258,289.47,True,23616.39,33616.39,33616.39,0.0,0.028947000000000004
2025-03-05 16:39:26,AVAX/USD,long,39.3,0.6601,289.55,True,23905.94,33905.94,33905.94,0.0,0.028955
2025-03-06 16:39:26,AVAX/USD,long,43.6,0.6671,571.35,True,24477.3,34477.3,34477.3,0.0,0.057135000000000005
2025-03-07 16:39:26,AVAX/USD,short,38.6,0.6586,534.67,True,25011.96,35011.96,35011.96,0.0,0.053466999999999994
2025-03-08 16:39:26,AVAX/USD,long,38.8,0.6198,466.4,True,25478.37,35478.369999999995,35478.369999999995,0.0,0.04664
2025-03-09 16:39:26,AVAX/USD,long,45.6,0.6425,476.69,True,25955.05,35955.05,35955.05,0.0,0.047669
2025-03-10 16:39:26,AVAX/USD,long,56.9,0.8008,322.69,True,26277.75,36277.75,36277.75,0.0,0.032269
2025-03-11 16:39:26,AVAX/USD,long,61.0,0.8555,539.86,True,26817.61,36817.61,36817.61,0.0,0.053986
2025-03-12 16:39:26,AVAX/USD,long,53.9,0.7306,350.67,True,27168.27,37168.270000000004,37168.270000000004,0.0,0.035067
2025-03-13 16:39:26,AVAX/USD,long,45.5,0.6972,591.37,True,27759.64,37759.64,37759.64,0.0,0.059137
2025-03-14 16:39:26,AVAX/USD,long,53.2,0.866,543.17,True,28302.81,38302.81,38302.81,0.0,0.054317
2025-03-15 16:39:26,AVAX/USD,short,48.4,0.7087,560.76,True,28863.57,38863.57,38863.57,0.0,0.056076
2025-03-16 16:39:26,AVAX/USD,short,52.0,0.8002,590.82,True,29454.39,39454.39,39454.39,0.0,0.059082
2025-03-17 16:39:26,AVAX/USD,short,49.4,0.7525,293.95,True,29748.35,39748.35,39748.35,0.0,0.029394999999999998
2025-03-18 16:39:26,AVAX/USD,short,52.0,0.8676,356.92,True,30105.26,40105.259999999995,40105.259999999995,0.0,0.035692
2025-03-19 16:39:26,AVAX/USD,short,49.7,0.7733,-232.14,False,29873.12,39873.119999999995,40105.259999999995,-0.0057882681723045665,-0.023214
2025-03-20 16:39:26,AVAX/USD,long,42.1,0.7144,405.71,True,30278.83,40278.83,40278.83,0.0,0.040570999999999996
2025-03-21 16:39:26,AVAX/USD,long,66.1,0.8981,294.98,True,30573.82,40573.82,40573.82,0.0,0.029498000000000003
2025-03-22 16:39:26,AVAX/USD,long,64.0,0.9453,524.57,True,31098.38,41098.380000000005,41098.380000000005,0.0,0.052457000000000004
2025-03-23 16:39:26,AVAX/USD,long,65.8,0.8825,314.77,True,31413.15,41413.15,41413.15,0.0,0.031477
2025-03-24 16:39:26,AVAX/USD,long,56.3,0.9156,532.65,True,31945.8,41945.8,41945.8,0.0,0.053265
2025-03-25 16:39:26,AVAX/USD,short,44.8,0.6909,377.15,True,32322.96,42322.96,42322.96,0.0,0.037715
2025-03-26 16:39:26,AVAX/USD,long,49.1,0.8405,431.13,True,32754.09,42754.09,42754.09,0.0,0.043113
2025-03-27 16:39:26,AVAX/USD,short,58.9,0.8063,512.44,True,33266.53,43266.53,43266.53,0.0,0.051244000000000005
2025-03-28 16:39:26,AVAX/USD,long,48.8,0.7755,283.77,True,33550.3,43550.3,43550.3,0.0,0.028377
2025-03-29 16:39:26,AVAX/USD,long,55.0,0.7503,530.17,True,34080.47,44080.47,44080.47,0.0,0.053016999999999995
2025-03-30 16:39:26,AVAX/USD,long,49.4,0.6863,314.89,True,34395.36,44395.36,44395.36,0.0,0.031488999999999996
2025-03-31 16:39:26,AVAX/USD,long,48.0,0.6224,568.23,True,34963.59,44963.59,44963.59,0.0,0.056823
2025-04-01 16:39:26,AVAX/USD,short,44.6,0.6939,527.4,True,35491.0,45491.0,45491.0,0.0,0.052739999999999995
2025-04-02 16:39:26,AVAX/USD,long,45.8,0.6387,340.07,True,35831.07,45831.07,45831.07,0.0,0.034007
2025-04-03 16:39:26,AVAX/USD,long,57.3,0.8929,559.93,True,36391.0,46391.0,46391.0,0.0,0.055992999999999994
2025-04-04 16:39:26,AVAX/USD,short,47.2,0.6722,386.01,True,36777.01,46777.01,46777.01,0.0,0.038600999999999996
2025-04-05 16:39:26,AVAX/USD,short,67.8,0.9148,345.58,True,37122.59,47122.59,47122.59,0.0,0.034558
2025-04-06 16:39:26,AVAX/USD,long,56.4,0.8237,470.6,True,37593.18,47593.18,47593.18,0.0,0.047060000000000005
2025-04-07 16:39:26,AVAX/USD,short,41.0,0.6975,528.0,True,38121.18,48121.18,48121.18,0.0,0.0528
2025-04-08 16:39:26,AVAX/USD,short,41.9,0.6853,329.77,True,38450.95,48450.95,48450.95,0.0,0.032977
2025-04-09 16:39:26,AVAX/USD,long,37.5,0.6018,303.56,True,38754.51,48754.51,48754.51,0.0,0.030356
2025-04-10 16:39:26,AVAX/USD,long,49.1,0.8706,398.91,True,39153.41,49153.41,49153.41,0.0,0.039891
2025-04-11 16:39:26,AVAX/USD,long,51.2,0.6803,303.32,True,39456.74,49456.74,49456.74,0.0,0.030331999999999998
2025-04-12 16:39:26,AVAX/USD,long,48.9,0.678,572.43,True,40029.17,50029.17,50029.17,0.0,0.057242999999999995
2025-04-13 16:39:26,AVAX/USD,long,50.7,0.7222,369.27,True,40398.45,50398.45,50398.45,0.0,0.036927
2025-04-14 16:39:26,AVAX/USD,long,56.3,0.8344,-337.2,False,40061.24,50061.24,50398.45,-0.006690880374297208,-0.03372
2025-04-15 16:39:26,AVAX/USD,short,62.3,0.8896,518.96,True,40580.21,50580.21,50580.21,0.0,0.051896000000000005
2025-04-16 16:39:26,AVAX/USD,short,45.5,0.7325,528.36,True,41108.56,51108.56,51108.56,0.0,0.052836
