timestamp,open,high,low,close,volume
1741718859.93498,51390.06412224941,51376.27387598633,51460.77724687568,51411.885431466966,1081.022491597949
1741722459.93498,51352.735545221374,51184.28823781761,51707.665033785626,51484.644210025355,995.9773186825371
1741726059.934979,51521.89627227138,51673.79602123696,51533.36702435508,51705.436596437605,840.0062034747368
1741729659.934979,51443.1211829288,51164.14379785493,51007.538660452934,51483.26887855921,1076.708534947692
1741733259.934978,50069.774911785484,50056.23549851775,50027.37216352119,50094.1969028572,1123.4471889595054
1741736859.934978,51544.50296644203,51064.910815504736,51333.899276550335,51535.30499168967,952.7403442576915
1741740459.934977,51849.96517214498,52018.53693902941,52161.85658057619,51937.18808261153,1190.2687255144692
1741744059.934977,50848.49836861361,50728.6790023441,50161.02485972595,50705.324751161774,958.3322159743255
1741747659.934977,51360.08321762628,51808.83700089021,51713.115300386584,51561.26411096895,1127.4508226755709
1741751259.934976,51668.37478011966,51828.323243308616,51699.74116953758,51681.47947452776,1005.5143607163493
1741754859.934976,51797.69498712931,51612.65115740414,51656.078260752736,51892.13737604016,1008.096103945811
1741758459.934975,51589.40658020911,51833.46876590956,52229.61499474027,51699.26230525902,1127.0343056842746
1741762059.934975,51295.10952673816,51723.46704481984,51435.63100289657,51420.580633575606,680.3851705025515
1741765659.934975,51496.83892064192,51598.609160776585,51031.780722584095,51465.075556296266,992.7792530212438
1741769259.934974,52190.83175670275,52162.29622639631,52059.109687186334,52215.15387341179,1011.086657739163
1741772859.934974,51492.61499532447,51990.485864401686,51799.08287292725,51578.61896728759,1031.8827362560955
1741776459.934973,52063.06021468569,51806.078433516086,51799.416869654866,52163.65513824218,1059.0444283139145
1741780059.934973,51779.62533611077,51952.99498738277,51734.560951253974,51810.84789724722,1019.8575365729041
1741783659.934973,51815.48373266433,52088.67949415408,52110.207280071736,51822.48250317384,1009.4487890728508
1741787259.934972,51239.7289625316,51517.70081230681,51522.33656400276,51187.703761829376,967.4590302224507
1741790859.934972,51429.16581170767,51154.72192445904,51672.07307462815,51287.493209974724,1141.0793576533304
1741794459.934971,51534.68657345386,51456.54927785533,51030.19176169801,51449.21465001654,800.5488798071062
1741798059.934971,50578.06594398817,50300.345226953556,50936.46826888678,50439.880302155696,924.2054223974468
1741801659.934971,51181.206126365345,51237.889605208766,51170.251745660215,51183.1262613747,918.5038166090991
1741805259.93497,50642.42108026773,50651.389921627924,50425.129308192394,50636.462372366834,1117.5967527083649
1741808859.93497,51727.57144091519,51934.95788918611,51352.63249558994,51737.589240456786,865.3211411854747
1741812459.934969,51993.37745447556,51755.529849356346,52033.99643011919,51964.874697238396,1098.9655674103544
1741816059.934968,52284.68163295988,51903.007737690365,52234.78672731951,52366.08780291191,927.6291175428441
1741819659.934967,52352.88470744246,52293.88385878556,53229.27723201185,52468.56747742226,958.117019949254
1741823259.934966,50871.762226945844,51241.7730455654,51067.29365536729,51046.81866919085,917.9967344405521
1741826859.934965,52219.09257128934,52459.40774444292,52316.38397197922,52358.77914801153,940.7530933734944
1741830459.934965,51388.583204403876,51473.29036784628,51384.63662904836,51423.127993983086,1055.06728651387
1741834059.934964,51745.41998530171,51733.98920203353,52277.833901661426,51917.811430240676,968.5180391364623
1741837659.934963,51383.85425798079,51349.7279443336,51178.52507374866,51462.160134907375,990.4178183218424
1741841259.934962,51460.45704707369,51430.31946712706,50946.0213001643,51481.11561064561,987.4307711190125
1741844859.934961,52021.213654444764,52373.75732496133,52719.671664087655,52007.26152522368,947.4596682638747
1741848459.934961,51745.5181285565,52097.54295825834,51561.50469857404,51848.89643945,997.6276710867513
1741852059.93496,51972.57740850157,51617.91915534988,51573.463421517794,51881.044098678656,1033.7274557958185
1741855659.934959,51584.74046932096,51803.10922860898,51529.97600270746,51647.46757577774,1185.7458830746937
1741859259.934958,51886.273471758745,51791.37172243861,51913.669820234194,52017.54490841413,1024.8194263558182
1741862859.934957,51758.70691064558,51959.59773738515,52089.41282609253,51840.38639095937,959.1907800445728
1741866459.934957,52746.70238041832,52546.58969867806,52450.03889325957,52648.80203213235,1017.3971011126066
1741870059.934957,52171.101963910005,51750.32027811538,51905.88120339195,52198.58317370549,1067.6021241165583
1741873659.934956,51932.71369419403,51563.973961356154,51661.41553039061,51878.13166870886,901.4062182853013
1741877259.934956,51840.26696226984,51858.5711470318,51623.57245236495,51760.87732608773,1067.5371294512881
1741880859.934955,51987.23175163044,51668.47756331766,51594.5791821755,51977.569173913886,961.9405309434396
1741884459.934955,52738.269477411086,53025.97684295249,52666.99021696407,52759.17558165191,1059.5368555631057
1741888059.934954,52022.63906976235,52469.82952341517,51820.65782976045,51984.40536675236,1224.0906093299989
1741891659.934954,52251.66812466321,52186.570964836836,51944.28640698722,52108.3817664827,862.0058721980306
1741895259.934954,51977.43414795769,52859.0202215013,52008.34861828307,52051.87090875599,909.3764935208226
1741898859.934953,51516.32099790621,51671.94675671589,51941.43077736956,51588.00376460998,960.8984228951059
1741902459.934953,52180.40245044659,52613.29420596196,51503.06423403145,52085.151535939214,929.9603384735167
1741906059.934952,51055.986768990464,51123.11071396158,50959.304021800825,51042.29733308565,1133.106401424137
1741909659.934952,50813.8747114211,50973.788789761675,50758.05196482777,50769.5592258927,1026.523682490126
1741913259.934952,52179.79950806929,51907.09995294381,51762.63610302162,52034.94591185076,1019.3386978537451
1741916859.934951,53014.42015787349,53159.8232337723,52759.66803531844,52956.63358789747,953.9384771645776
1741920459.934951,52089.15950883729,51923.71379437032,52481.546191995236,51956.55776151013,754.3011695610617
1741924059.93495,52212.023075603225,52231.29297902003,52233.61878396111,52227.77027447668,929.4596362355795
1741927659.93495,51205.908637922315,51147.31012876358,51636.91388722233,51365.10528304935,1047.9841086151698
1741931259.934949,52704.80607125185,53189.026394501285,52595.93678877573,52918.135427561,968.7711584030212
1741934859.934949,52919.80725209094,52494.11671974823,52572.43083995002,52745.740765359136,1043.2152389267194
1741938459.934949,52502.29182247695,52383.85761793326,52559.80339996514,52590.021597424995,926.6584261581162
1741942059.934948,52197.625022816675,52722.54679977699,52063.24111910125,52348.64872544659,822.1094301565626
1741945659.934948,52803.768057839305,52616.74938258291,52338.44125327247,52752.30591532096,871.046277438774
1741949259.934947,51861.60518042916,51720.03927999734,51780.33099600578,51862.73770563784,999.0369791313544
1741952859.934947,51924.14778341391,51998.426907467576,51798.901236673686,52007.322473115935,1048.9355174284137
1741956459.934946,52845.29777319573,53161.23455140926,52700.307177877134,52719.5329319152,1044.0227255228967
1741960059.934946,52640.49767014191,52159.503801860046,52621.459799860524,52524.78830712738,979.8547833894015
1741963659.934946,52612.15288178474,52519.94354576659,52658.88929336575,52561.47684907342,1071.0759714583912
1741967259.934945,52304.46111990021,52490.15766332741,52103.24354363796,52286.63979532353,1067.9022568619484
1741970859.934945,52113.560764681024,52044.60339708864,52290.1819197322,52303.0597752227,987.2784602217683
1741974459.934944,52402.265016623314,52353.810520089144,51934.51961328952,52341.943347768836,889.1638045745933
1741978059.934944,51481.92301338516,51990.87211642568,51284.51071282533,51448.812938150404,1016.6932809749405
1741981659.934943,51306.366289994374,50909.70911256739,51788.38277980533,51234.85122956313,899.6524530487025
1741985259.934943,51912.47266048621,51548.89373087126,51434.04878217548,51873.01172443055,967.0414788779069
1741988859.934943,52729.55709244411,52001.397766199465,52688.65152776488,52562.94594278367,1062.0901545734266
1741992459.934942,52426.234838592405,52269.36017153312,52379.06024062017,52520.59596164924,1067.642103517008
1741996059.934942,52613.96319979341,52840.33022468181,52894.29657035833,52677.546851515566,938.380812239243
1741999659.934941,52421.140875123005,52257.54003581015,52312.439392645196,52325.815288469494,915.7176806123306
1742003259.934941,52801.58504208188,52422.8767053091,52322.02022725085,52719.30600026684,903.8755801915572
1742006859.934941,53191.71577603693,52480.850409087776,52673.72152525606,53011.573819628444,926.2932602471982
1742010459.93494,51727.04046598293,51919.98940751991,51785.615741976566,51898.73584804068,1176.1916553054944
1742014059.93494,52576.3961868408,52741.56818225383,52819.864344858135,52696.57356826708,928.6823490668821
1742017659.934938,52288.93793632153,52568.66542831458,52333.61872191736,52231.065182780534,862.4367109918915
1742021259.934938,51697.83495296531,51904.67450808017,51864.85460727731,51936.238026494764,1004.1931709807064
1742024859.934937,51869.48535552868,52094.06054693456,52563.67568447913,51814.000434613794,1041.576767111875
1742028459.934937,52247.15457018597,52170.57797217165,52482.31580472317,52168.83419854646,1115.2032996527416
1742032059.934936,52511.83748171705,52997.575230540206,52334.62393448342,52477.093249029895,1000.4206938547313
1742035659.934936,53183.30992483203,53248.86656322097,53719.259040378456,53031.80515870767,885.6380962520972
1742039259.934936,52471.43689341005,51945.064461370624,51926.18863346569,52539.897221992025,936.2039379711168
1742042859.934935,52764.383546957244,52955.47930442528,53428.12421731917,52796.06820935889,896.0350777295536
1742046459.934935,51742.368557154696,52043.57677160462,52045.97350072684,51799.315176745484,1035.399376951246
1742050059.934934,52181.0567038172,52058.33348928947,52783.50313938497,52320.22806224413,1025.4892281608106
1742053659.934934,52869.620022365845,53043.01832505335,52880.31829221984,52719.90849611577,987.4785152310827
1742057259.934934,51370.93449945494,51409.42254409986,51267.29973487637,51390.4080504323,1086.2141021789218
1742060859.934933,52544.01597787104,52500.692964308546,52909.65560574588,52585.62398643768,965.7551575790995
1742064459.934933,52321.52475514922,52202.76996484767,52586.52853181093,52340.39955242206,832.4816486993051
1742068059.934932,52807.32467980194,53000.66961699657,53004.46539659888,52854.73030392913,869.9290463404542
1742071659.934932,52106.96062871271,52558.29052946409,52609.27929169198,52277.93867689652,964.4649075368987
1742075259.934931,52283.42697512071,52174.58980838082,52396.16957078622,52315.11781346131,1123.560406387908
1742078859.934931,52593.55031454593,52746.647072099026,53284.22516489867,52722.852253164245,1033.3949775014307
1742082459.934931,52139.76809473101,52031.4330731243,52407.132413782565,52116.224969579875,781.0821478738673
1742086059.93493,52373.9769998401,51918.05362132775,52208.71587167276,52163.009432610175,1098.7451532321936
1742089659.93493,52388.829013804854,52768.182342432476,52491.65298846117,52483.01221723122,1100.6102207505567
1742093259.934929,52580.67297504823,52703.97555528511,52362.818526969735,52458.34623009747,963.7975838901319
1742096859.934929,52542.707861574716,52859.346361474294,52678.038767514365,52550.27233287043,997.517274662525
1742100459.934929,52548.74023885713,52887.751688256736,52763.781277006674,52616.12862936036,1066.8712461165483
1742104059.934928,53275.1391843439,53972.89011140997,53110.745936203006,53362.24262671022,926.2792151600348
1742107659.934928,52847.83506579478,52887.381536431065,53374.144324536544,52959.94469819966,962.4157956865322
1742111259.934927,52920.64813710279,53135.75512512676,53086.876005019985,52960.219229104325,948.8542898824996
1742114859.934927,52847.196864171616,52696.21199161916,52836.38322626704,52703.86597589235,887.3237112596928
1742118459.934926,52824.302695364655,52533.504617360006,52152.55955906822,52912.40959748059,958.2003717036309
1742122059.934926,52983.3939627446,52701.29867916578,53329.52121875995,53071.02651383197,1091.3042153089532
1742125659.934926,52660.26372448829,52748.56596788188,53054.06568219738,52736.9635656868,928.1893281545961
1742129259.934925,52936.91993794296,53095.17217159713,53389.73462456855,53049.5020315151,1052.2600559605316
1742132859.934925,51779.03961064219,52131.683727399555,51783.536107295666,51731.56039011709,1106.5222117837611
1742136459.934924,52610.647818992846,52778.70667250923,52650.51641363878,52750.77125059837,968.673925717621
1742140059.934924,52278.53272412522,52339.83510659257,52278.514802016434,52132.08672161628,1027.1525418694077
1742143659.934924,52621.853476947836,52540.76121656748,52850.54535235815,52686.57861139735,1085.39935791527
1742147259.934923,52219.95217801818,52151.3783472233,52681.53857749622,52178.87896170218,1003.5562607730787
1742150859.934923,52105.33713690046,52132.503020729615,52254.86177035071,52012.16841390182,1119.8274461481253
1742154459.934922,53600.67804722693,53668.78404241696,53313.18508126833,53623.04296096641,1059.9713636832955
1742158059.934922,53042.87497124003,53258.792349588475,53121.64112218664,53135.93821520941,1077.7016234413427
1742161659.934921,52963.59652108323,53242.03780376607,53192.42990351872,53083.90225806468,1181.7882154895428
1742165259.934921,52023.193555698555,52078.03394127416,52389.36998819086,52180.949583344394,901.5135633689347
1742168859.934921,53056.17564089507,53605.095213098844,53173.16360833764,53062.66226094353,1026.693435160091
1742172459.93492,52774.84603425658,52318.36684720068,52848.076913047174,52866.82164721256,1038.7303816301678
1742176059.93492,53500.48986785586,53235.27810963305,53065.02309406876,53415.31463685915,830.9551095014916
1742179659.934919,51172.796876266744,50924.54784015546,51585.072840873676,51359.16872826401,878.0115762074186
1742183259.934919,52814.20968801205,52715.93383168393,52696.17921482044,52648.950919202776,1021.1388311709063
1742186859.934919,52456.327836537406,52312.26907889113,52539.84020312614,52544.439233197205,1049.5213512943455
1742190459.934918,52503.37329204508,52825.04074178878,52925.87139888093,52671.7021829551,897.3698089338027
1742194059.934918,53173.423026275224,53203.513261356435,53054.8522546809,53118.5654780328,933.2095187855191
1742197659.934917,52299.535024090124,52715.310547049165,51971.9652192168,52370.33517549896,1043.6397850690057
1742201259.934917,51808.53938404009,52079.36415414021,52022.389091237455,51843.36967787643,1007.4690481219553
